id	symbol	sid	xref_key	xref_dbname
1869328	GLC7	97048	CID1	SGD
1869328	GLC7	97048	DIS2	SGD
1869328	GLC7	97048	DIS2S1	SGD
1869328	GLC7	97048	PP1	SGD
1869328	GLC7	97048	YER133W	SGD
1869329	GLC8	97048	YMR311C	SGD
1869330	GLE1	97048	BRR3	SGD
1869330	GLE1	97048	RSS1	SGD
1869330	GLE1	97048	YDL207W	SGD
1869331	GLE2	97048	RAE1	SGD
1869331	GLE2	97048	YER107C	SGD
1869332	GLG1	97048	YKR058W	SGD
1869333	GLG2	97048	YJL137C	SGD
1869334	GLK1	97048	HOR3	SGD
1869334	GLK1	97048	YCL040W	SGD
1869335	GLN1	97048	YPR035W	SGD
1869336	GLN3	97048	YER040W	SGD
1869337	GLN4	97048	YOR168W	SGD
1869338	GLO1	97048	YML004C	SGD
1869339	GLO2	97048	YDR272W	SGD
1869340	GLO3	97048	YER122C	SGD
1869341	GLO4	97048	YOR040W	SGD
1869342	GLR1	97048	LPG17	SGD
1869342	GLR1	97048	YPL091W	SGD
1869343	GLT1	97048	YDL171C	SGD
1869344	GLY1	97048	YEL046C	SGD
1869345	GMH1	97048	MSG1	SGD
1869345	GMH1	97048	YKR030W	SGD
1869346	GNA1	97048	PAT1	SGD
1869346	GNA1	97048	YFL017C	SGD
1869347	GND1	97048	YHR183W	SGD
1869348	GND2	97048	YGR256W	SGD
1869349	GNP1	97048	YDR508C	SGD
1869350	GNT1	97048	YOR320C	SGD
1869351	GON7	97048	LDB6	SGD
1869351	GON7	97048	YJL184W	SGD
1869352	GOS1	97048	YHL031C	SGD
1869353	GOT1	97048	YMR292W	SGD
1869354	GPA1	97048	CDC70	SGD
1869354	GPA1	97048	DAC1	SGD
1869354	GPA1	97048	SCG1	SGD
1869354	GPA1	97048	YHR005C	SGD
1869355	GPA2	97048	SSP101	SGD
1869355	GPA2	97048	YER020W	SGD
1869356	GPB1	97048	KRH2	SGD
1869356	GPB1	97048	YOR371C	SGD
1869357	GPB2	97048	KRH1	SGD
1869357	GPB2	97048	YAL056W	SGD
1869358	GPD1	97048	DAR1	SGD
1869358	GPD1	97048	HOR1	SGD
1869358	GPD1	97048	OSG1	SGD
1869358	GPD1	97048	OSR5	SGD
1869358	GPD1	97048	YDL022W	SGD
1869359	GPD2	97048	GPD3	SGD
1869359	GPD2	97048	YOL059W	SGD
1869360	GPG1	97048	YGL121C	SGD
1869361	GPH1	97048	YPR160W	SGD
1869362	GPI1	97048	YGR216C	SGD
1869363	GPI10	97048	YGL142C	SGD
1869364	GPI11	97048	YDR302W	SGD
1869365	GPI12	97048	YMR281W	SGD
1869366	GPI13	97048	MPC1	SGD
1869366	GPI13	97048	YLL031C	SGD
1869367	GPI14	97048	PMH1	SGD
1869367	GPI14	97048	YJR013W	SGD
1869368	GPI15	97048	YNL038W	SGD
1869369	GPI16	97048	YHR188C	SGD
1869370	GPI17	97048	YDR434W	SGD
1869371	GPI18	97048	FMP44	SGD
1869371	GPI18	97048	YBR004C	SGD
1869372	GPI19	97048	YDR437W	SGD
1869373	GPI2	97048	GCR4	SGD
1869373	GPI2	97048	YPL076W	SGD
1869374	GPI8	97048	YDR331W	SGD
1869375	GPM1	97048	YKL152C	SGD
1869376	GPM2	97048	YDL021W	SGD
1869377	GPM3	97048	YOL056W	SGD
1869378	GPR1	97048	YDL035C	SGD
1869379	GPT2	97048	GAT1	SGD
1869379	GPT2	97048	YKR067W	SGD
1869380	GPX1	97048	YKL026C	SGD
1869381	GPX2	97048	AMI1	SGD
1869381	GPX2	97048	YBR244W	SGD
1869382	GRC3	97048	YLL035W	SGD
1869392	GRE1	97048	YPL223C	SGD
1869393	GRE2	97048	YOL151W	SGD
1869394	GRE3	97048	YHR104W	SGD
1869395	GRH1	97048	YDR517W	SGD
1869396	GRR1	97048	CAT80	SGD
1869396	GRR1	97048	COT2	SGD
1869396	GRR1	97048	SDC1	SGD
1869396	GRR1	97048	SSU2	SGD
1869396	GRR1	97048	YJR090C	SGD
1869397	GRS1	97048	YBR121C	SGD
1869398	GRS2	97048	YPR081C	SGD
1869399	GRX1	97048	YCL035C	SGD
1869400	GRX2	97048	TTR1	SGD
1869400	GRX2	97048	YDR513W	SGD
1869401	GRX3	97048	YDR098C	SGD
1869402	GRX4	97048	YER174C	SGD
1869403	GRX5	97048	YPL059W	SGD
1869404	GSC2	97048	FKS2	SGD
1869404	GSC2	97048	YGR032W	SGD
1869405	GSF2	97048	ECM6	SGD
1869405	GSF2	97048	YML048W	SGD
1869406	GSG1	97048	MUM1	SGD
1869406	GSG1	97048	TRS85	SGD
1869406	GSG1	97048	YDR108W	SGD
1869407	GSH1	97048	YJL101C	SGD
1869408	GSH2	97048	YOL049W	SGD
1869409	GSP1	97048	CNR1	SGD
1869409	GSP1	97048	CST17	SGD
1869409	GSP1	97048	YLR293C	SGD
1869410	GSP2	97048	CNR2	SGD
1869410	GSP2	97048	YOR185C	SGD
1869411	GSY1	97048	YFR015C	SGD
1869412	GSY2	97048	YLR258W	SGD
1869413	GTB1	97048	YDR221W	SGD
1869414	GTO1	97048	YGR154C	SGD
1869415	GTO3	97048	YMR251W	SGD
1869416	GTR1	97048	YML121W	SGD
1869417	GTR2	97048	YGR163W	SGD
1869418	GTS1	97048	FHT1	SGD
1869418	GTS1	97048	LSR1	SGD
1869418	GTS1	97048	YGL181W	SGD
1869419	GTT1	97048	YIR038C	SGD
1869420	GTT2	97048	YLL060C	SGD
1869421	GTT3	97048	YEL017W	SGD
1869422	GUA1	97048	YMR217W	SGD
1869423	GUD1	97048	YDL238C	SGD
1869424	GUF1	97048	YLR289W	SGD
1869425	GUK1	97048	PUR5	SGD
1869425	GUK1	97048	YDR454C	SGD
1869426	GUP1	97048	YGL084C	SGD
1869427	GUP2	97048	YPL189W	SGD
1869428	GUS1	97048	GluRS	SGD
1869428	GUS1	97048	GSN1	SGD
1869428	GUS1	97048	YGL245W	SGD
1869429	GUT1	97048	YHL032C	SGD
1869430	GUT2	97048	YIL155C	SGD
1869431	GVP36	97048	YIL041W	SGD
1869432	GWT1	97048	YJL091C	SGD
1869433	GYL1	97048	APP2	SGD
1869433	GYL1	97048	YMR192W	SGD
1869434	GYP1	97048	YOR070C	SGD
1869434	GYP1	97048	YOR29-21	SGD
1869435	GYP5	97048	YPL249C	SGD
1869436	GYP6	97048	YJL044C	SGD
1869437	GYP7	97048	YDL234C	SGD
1869438	GYP8	97048	YFL027C	SGD
1869439	GZF3	97048	DEH1	SGD
1869439	GZF3	97048	NIL2	SGD
1869439	GZF3	97048	YJL110C	SGD
1869440	HAA1	97048	YPR008W	SGD
1869441	HAC1	97048	ERN4	SGD
1869441	HAC1	97048	IRE15	SGD
1869441	HAC1	97048	YFL031W	SGD
1869442	HAL1	97048	YPR005C	SGD
1869443	HAL5	97048	YJL165C	SGD
1869444	HAL9	97048	YOL089C	SGD
1869445	HAM1	97048	YJR069C	SGD
1869446	HAP1	97048	CYP1	SGD
1869446	HAP1	97048	YLR256W	SGD
1869447	HAP2	97048	YGL237C	SGD
1869448	HAP3	97048	YBL021C	SGD
1869449	HAP4	97048	YKL109W	SGD
1869450	HAP5	97048	YOR358W	SGD
1869451	HAS1	97048	YMR290C	SGD
1869452	HAT1	97048	YPL001W	SGD
1869453	HAT2	97048	YEL056W	SGD
1869454	HBS1	97048	YKR084C	SGD
1869455	HBT1	97048	YDL223C	SGD
1869456	HCA4	97048	DBP4	SGD
1869456	HCA4	97048	ECM24	SGD
1869456	HCA4	97048	YJL033W	SGD
1869457	HCH1	97048	YNL281W	SGD
1869458	HCM1	97048	YCR065W	SGD
1869459	HCR1	97048	YLR192C	SGD
1869460	HCS1	97048	DIP1	SGD
1869460	HCS1	97048	YKL017C	SGD
1869461	HDA1	97048	YNL021W	SGD
1869462	HDA2	97048	PLO2	SGD
1869462	HDA2	97048	YDR295C	SGD
1869463	HDA3	97048	PLO1	SGD
1869463	HDA3	97048	YPR179C	SGD
1869464	HED1	97048	YDR014W-A	SGD
1869465	HEF3	97048	EF-3	SGD
1869465	HEF3	97048	YNL014W	SGD
1869465	HEF3	97048	ZRG7	SGD
1869466	HEK2	97048	KHD1	SGD
1869466	HEK2	97048	YBL032W	SGD
1869467	HEM1	97048	CYD1	SGD
1869467	HEM1	97048	YDR232W	SGD
1869468	HEM12	97048	HEM6	SGD
1869468	HEM12	97048	YDR047W	SGD
1869469	HEM13	97048	YDR044W	SGD
1869470	HEM14	97048	YER014W	SGD
1869471	HEM15	97048	YOR176W	SGD
1869472	HEM2	97048	SLU1	SGD
1869472	HEM2	97048	YGL040C	SGD
1869473	HEM3	97048	YDL205C	SGD
1869474	HEM4	97048	SLU2	SGD
1869474	HEM4	97048	YOR278W	SGD
1869475	HES1	97048	OSH5	SGD
1869475	HES1	97048	YOR237W	SGD
1869476	HEX3	97048	SLX5	SGD
1869476	HEX3	97048	YDL013W	SGD
1869477	HFA1	97048	YMR207C	SGD
1869478	HFD1	97048	YMR110C	SGD
1869479	HFI1	97048	ADA1	SGD
1869479	HFI1	97048	GAN1	SGD
1869479	HFI1	97048	SRM12	SGD
1869479	HFI1	97048	SUP110	SGD
1869479	HFI1	97048	YPL254W	SGD
1869480	HFM1	97048	MER3	SGD
1869480	HFM1	97048	YGL251C	SGD
1869481	HGH1	97048	YGR187C	SGD
1869482	HHF1	97048	YBR009C	SGD
1869483	HHF2	97048	YNL030W	SGD
1869484	HHO1	97048	YPL127C	SGD
1869485	HHT1	97048	BUR5	SGD
1869485	HHT1	97048	SIN2	SGD
1869485	HHT1	97048	YBR010W	SGD
1869486	HHT2	97048	YNL031C	SGD
1869487	HIF1	97048	YLL022C	SGD
1869488	HIM1	97048	YDR317W	SGD
1869489	HIP1	97048	YGR191W	SGD
1869490	HIR1	97048	YBL008W	SGD
1869491	HIR2	97048	SPT1	SGD
1869491	HIR2	97048	YOR038C	SGD
1869492	HIR3	97048	HPC1	SGD
1869492	HIR3	97048	YJR140C	SGD
1869494	HIS1	97048	YER055C	SGD
1869495	HIS2	97048	YFR025C	SGD
1869496	HIS3	97048	HIS10	SGD
1869496	HIS3	97048	YOR202W	SGD
1869497	HIS4	97048	YCL030C	SGD
1869498	HIS5	97048	YIL116W	SGD
1869499	HIS6	97048	YIL020C	SGD
1869500	HIS7	97048	YBR248C	SGD
1869501	HIT1	97048	YJR055W	SGD
1869502	HKR1	97048	YDR420W	SGD
1869503	HLJ1	97048	YMR161W	SGD
1869504	HLR1	97048	YDR528W	SGD
1869505	HMF1	97048	HIG1	SGD
1869505	HMF1	97048	YER057C	SGD
1869506	HMG1	97048	YML075C	SGD
1869507	HMG2	97048	YLR450W	SGD
1869508	HMI1	97048	YOL095C	SGD
1869509	HMLALPHA1	97048	ALPHA1	SGD
1869509	HMLALPHA1	97048	YCL066W	SGD
1869510	HMLALPHA2	97048	ALPHA2	SGD
1869510	HMLALPHA2	97048	YCL067C	SGD
1869511	HMO1	97048	HSM2	SGD
1869511	HMO1	97048	YDR174W	SGD
1869512	HMRA1	97048	YCR097W	SGD
1869512	HMRA1	97048	YCR097WB	SGD
1869513	HMRA2	97048	A2	SGD
1869513	HMRA2	97048	YCR096C	SGD
1869514	HMS1	97048	YOR032C	SGD
1869515	HMS2	97048	YJR147W	SGD
1869516	HMT1	97048	HCP1	SGD
1869516	HMT1	97048	ODP1	SGD
1869516	HMT1	97048	RMT1	SGD
1869516	HMT1	97048	YBR034C	SGD
1869517	HMX1	97048	YLR205C	SGD
1869518	HNM1	97048	YGL077C	SGD
1869519	HNT1	97048	YDL125C	SGD
1869520	HNT2	97048	APH1	SGD
1869520	HNT2	97048	YDR305C	SGD
1869521	HNT3	97048	YOR258W	SGD
1869522	HO	97048	YDL227C	SGD
1869523	HOC1	97048	YJR075W	SGD
1869524	HOF1	97048	CYK2	SGD
1869524	HOF1	97048	YMR032W	SGD
1869525	HOG1	97048	SSK3	SGD
1869525	HOG1	97048	YLR113W	SGD
1869526	HOL1	97048	YNR055C	SGD
1869527	HOM2	97048	YDR158W	SGD
1869528	HOM3	97048	BOR1	SGD
1869528	HOM3	97048	SIL4	SGD
1869528	HOM3	97048	YER052C	SGD
1869529	HOM6	97048	YJR139C	SGD
1869530	HOP1	97048	YIL072W	SGD
1869531	HOP2	97048	YGL033W	SGD
1869532	HOR2	97048	GPP2	SGD
1869532	HOR2	97048	YER062C	SGD
1869533	HOR7	97048	YMR251W-A	SGD
1869534	HOS1	97048	YPR068C	SGD
1869535	HOS2	97048	RTL1	SGD
1869535	HOS2	97048	YGL194C	SGD
1869536	HOS3	97048	YPL116W	SGD
1869537	HOS4	97048	YIL112W	SGD
1869538	HOT1	97048	YMR172W	SGD
1869539	HOT13	97048	YKL084W	SGD
1869540	HPA2	97048	YPR193C	SGD
1869541	HPA3	97048	YEL066W	SGD
1869542	HPC2	97048	YBR215W	SGD
1869543	HPR1	97048	TRF1	SGD
1869543	HPR1	97048	YDR138W	SGD
1869544	HPR5	97048	RADH	SGD
1869544	HPR5	97048	RADH1	SGD
1869544	HPR5	97048	SRS2	SGD
1869544	HPR5	97048	YJL092W	SGD
1869545	HPT1	97048	BRA6	SGD
1869545	HPT1	97048	HGPRTase	SGD
1869545	HPT1	97048	HPRT	SGD
1869545	HPT1	97048	YDR399W	SGD
1869546	HRB1	97048	TOM34	SGD
1869546	HRB1	97048	YNL004W	SGD
1869547	HRD1	97048	DER3	SGD
1869547	HRD1	97048	YOL013C	SGD
1869548	HRD3	97048	YLR207W	SGD
1869549	HRK1	97048	YOR267C	SGD
1869550	HRP1	97048	NAB4	SGD
1869550	HRP1	97048	NAB5	SGD
1869550	HRP1	97048	YOL123W	SGD
1869551	HRQ1	97048	YDR291W	SGD
1869552	HRR25	97048	YPL204W	SGD
1869553	HRT1	97048	HRT2	SGD
1869553	HRT1	97048	RBX1	SGD
1869553	HRT1	97048	ROC1	SGD
1869553	HRT1	97048	YOL133W	SGD
1869554	HRT3	97048	YLR097C	SGD
1869555	HSC82	97048	YMR186W	SGD
1869556	HSD1	97048	YOR311C	SGD
1869557	HSE1	97048	YHL002W	SGD
1869558	HSF1	97048	EXA3	SGD
1869558	HSF1	97048	MAS3	SGD
1869558	HSF1	97048	YGL073W	SGD
1869559	HSH155	97048	YMR288W	SGD
1869560	HSH49	97048	YOR319W	SGD
1869561	HSK3	97048	YKL138C-A	SGD
1869562	HSL1	97048	NIK1	SGD
1869562	HSL1	97048	YKL101W	SGD
1869563	HSL7	97048	YBR133C	SGD
1869564	HSM3	97048	YBR272C	SGD
1869565	HSP10	97048	CPN10	SGD
1869565	HSP10	97048	YOR020C	SGD
1869566	HSP104	97048	YLL026W	SGD
1869567	HSP12	97048	GLP1	SGD
1869567	HSP12	97048	HOR5	SGD
1869567	HSP12	97048	YFL014W	SGD
1869568	HSP150	97048	CCW7	SGD
1869568	HSP150	97048	ORE1	SGD
1869568	HSP150	97048	PIR2	SGD
1869568	HSP150	97048	YJL159W	SGD
1869569	HSP26	97048	YBR072W	SGD
1869570	HSP30	97048	YCR021C	SGD
1869570	HSP30	97048	YRO1	SGD
1869571	HSP31	97048	YDR533C	SGD
1869572	HSP32	97048	YPL280W	SGD
1869573	HSP33	97048	YOR391C	SGD
1869574	HSP42	97048	YDR171W	SGD
1869575	HSP60	97048	CPN60	SGD
1869575	HSP60	97048	MIF4	SGD
1869575	HSP60	97048	YLR259C	SGD
1869576	HSP78	97048	YDR258C	SGD
1869577	HSP82	97048	HSP83	SGD
1869577	HSP82	97048	HSP90	SGD
1869577	HSP82	97048	YPL240C	SGD
1869578	HST1	97048	YOL068C	SGD
1869579	HST2	97048	YPL015C	SGD
1869580	HST3	97048	YOR025W	SGD
1869581	HST4	97048	YDR191W	SGD
1869582	HSV2	97048	YGR223C	SGD
1869583	HSX1	97048	tR(CCU)J	SGD
1869584	HTA1	97048	H2A1	SGD
1869584	HTA1	97048	SPT11	SGD
1869584	HTA1	97048	YDR225W	SGD
1869585	HTA2	97048	H2A2	SGD
1869585	HTA2	97048	YBL003C	SGD
1869586	HTB1	97048	SPT12	SGD
1869586	HTB1	97048	YDR224C	SGD
1869587	HTB2	97048	YBL002W	SGD
1869588	HTD2	97048	RMD12	SGD
1869588	HTD2	97048	YHR067W	SGD
1869589	HTL1	97048	YCR020W-B	SGD
1869590	HTS1	97048	TSM4572	SGD
1869590	HTS1	97048	YPR033C	SGD
1869591	HTZ1	97048	H2A.F/Z	SGD
1869591	HTZ1	97048	H2AZ	SGD
1869591	HTZ1	97048	HTA3	SGD
1869591	HTZ1	97048	YOL012C	SGD
1869592	HUA1	97048	YGR268C	SGD
1869593	HUA2	97048	YOR284W	SGD
1869594	HUB1	97048	YNR032C-A	SGD
1869595	HUG1	97048	YML058W-A	SGD
1869596	HUL4	97048	YJR036C	SGD
1869597	HUL5	97048	YGL141W	SGD
1869598	HUR1	97048	YGL168W	SGD
1869599	HUT1	97048	YPL244C	SGD
1869600	HVG1	97048	YEM9	SGD
1869600	HVG1	97048	YER039C	SGD
1869601	HXK1	97048	YFR053C	SGD
1869602	HXK2	97048	HEX1	SGD
1869602	HXK2	97048	HKB	SGD
1869602	HXK2	97048	SCI2	SGD
1869602	HXK2	97048	YGL253W	SGD
1869603	HXT1	97048	HOR4	SGD
1869603	HXT1	97048	YHR094C	SGD
1869604	HXT10	97048	YFL011W	SGD
1869605	HXT11	97048	LGT3	SGD
1869605	HXT11	97048	YOL156W	SGD
1869606	HXT12	97048	YIL170W	SGD
1869607	HXT13	97048	YEL069C	SGD
1869608	HXT14	97048	YNL318C	SGD
1869609	HXT15	97048	YDL245C	SGD
1869610	HXT16	97048	YJR158W	SGD
1869611	HXT17	97048	YNR072W	SGD
1869612	HXT2	97048	YMR011W	SGD
1869613	HXT3	97048	YDR345C	SGD
1869614	HXT4	97048	LGT1	SGD
1869614	HXT4	97048	RAG1	SGD
1869614	HXT4	97048	YHR092C	SGD
1869615	HXT5	97048	YHR096C	SGD
1869616	HXT6	97048	YDR343C	SGD
1869617	HXT7	97048	YDR342C	SGD
1869618	HXT8	97048	YJL214W	SGD
1869619	HXT9	97048	YJL219W	SGD
1869620	HYM1	97048	YKL189W	SGD
1869621	HYP2	97048	TIF51A	SGD
1869621	HYP2	97048	YEL034W	SGD
1869622	HYR1	97048	GPX3	SGD
1869622	HYR1	97048	ORP1	SGD
1869622	HYR1	97048	YIR037W	SGD
1869623	HYS2	97048	HUS2	SGD
1869623	HYS2	97048	POL31	SGD
1869623	HYS2	97048	SDP5	SGD
1869623	HYS2	97048	YJR006W	SGD
1869624	IAH1	97048	YOR126C	SGD
1869625	IBD2	97048	YNL164C	SGD
1869626	ICE2	97048	YIL090W	SGD
1869627	ICL1	97048	YER065C	SGD
1869628	ICL2	97048	YPR006C	SGD
1869629	ICS2	97048	YBR157C	SGD
1869630	ICS3	97048	YJL077C	SGD
1869631	ICT1	97048	YLR099C	SGD
1869632	ICY1	97048	YMR195W	SGD
1869633	ICY2	97048	YPL250C	SGD
1869634	IDH1	97048	YNL037C	SGD
1869635	IDH2	97048	YOR136W	SGD
1869636	IDI1	97048	BOT2	SGD
1869636	IDI1	97048	LPH10	SGD
1869636	IDI1	97048	YPL117C	SGD
1869637	IDP1	97048	YDL066W	SGD
1869638	IDP2	97048	YLR174W	SGD
1869639	IDP3	97048	YNL009W	SGD
1869640	IDS2	97048	YJL146W	SGD
1869641	IES1	97048	YFL013C	SGD
1869642	IES2	97048	YNL215W	SGD
1869643	IES3	97048	YLR052W	SGD
1869644	IES4	97048	YOR189W	SGD
1869645	IES5	97048	YER092W	SGD
1869646	IES6	97048	YEL044W	SGD
1869647	IFA38	97048	YBR159W	SGD
1869648	IFH1	97048	YLR223C	SGD
1869649	IFM1	97048	YOL023W	SGD
1869650	IGO1	97048	YNL157W	SGD
1869651	IGO2	97048	YHR132W-A	SGD
1869652	IKI1	97048	ELP5	SGD
1869652	IKI1	97048	HAP2	SGD
1869652	IKI1	97048	TOT5	SGD
1869652	IKI1	97048	YHR187W	SGD
1869653	IKI3	97048	ELP1	SGD
1869653	IKI3	97048	TOT1	SGD
1869653	IKI3	97048	YLR384C	SGD
1869654	IKS1	97048	YJL057C	SGD
1869655	ILM1	97048	YJR118C	SGD
1869656	ILS1	97048	YBL076C	SGD
1869657	ILV1	97048	ISO1	SGD
1869657	ILV1	97048	YER086W	SGD
1869658	ILV2	97048	SMR1	SGD
1869658	ILV2	97048	THI1	SGD
1869658	ILV2	97048	YMR108W	SGD
1869659	ILV3	97048	YJR016C	SGD
1869660	ILV5	97048	YLR355C	SGD
1869661	ILV6	97048	YCL009C	SGD
1869662	IMD2	97048	PUR5	SGD
1869662	IMD2	97048	YHR216W	SGD
1869663	IMD3	97048	YLR432W	SGD
1869664	IMD4	97048	YML056C	SGD
1869665	IME1	97048	YJR094C	SGD
1869666	IME2	97048	SME1	SGD
1869666	IME2	97048	YJL106W	SGD
1869667	IME4	97048	SPO8	SGD
1869667	IME4	97048	YGL192W	SGD
1869668	IMG1	97048	YCR046C	SGD
1869669	IMG2	97048	YCR071C	SGD
1869670	IMH1	97048	SYS3	SGD
1869670	IMH1	97048	YLR309C	SGD
1869671	IML1	97048	YJR138W	SGD
1869672	IML2	97048	YJL082W	SGD
1869673	IML3	97048	MCM19	SGD
1869673	IML3	97048	YBR107C	SGD
1869674	IMP1	97048	PET-TS2858	SGD
1869674	IMP1	97048	YMR150C	SGD
1869675	IMP2	97048	YMR035W	SGD
1869676	IMP2'	97048	IMP2	SGD
1869676	IMP2'	97048	YIL154C	SGD
1869677	IMP3	97048	YHR148W	SGD
1869678	IMP4	97048	YNL075W	SGD
1869679	IMT1	97048	tM(CAU)O1	SGD
1869680	IMT2	97048	tM(CAU)P	SGD
1869681	IMT3	97048	tM(CAU)J3	SGD
1869682	IMT4	97048	tM(CAU)E	SGD
1869683	INH1	97048	YDL181W	SGD
1869684	INM1	97048	YHR046C	SGD
1869685	INO1	97048	APR1	SGD
1869685	INO1	97048	YJL153C	SGD
1869686	INO2	97048	DIE1	SGD
1869686	INO2	97048	SCS1	SGD
1869686	INO2	97048	YDR123C	SGD
1869687	INO4	97048	YOL108C	SGD
1869688	INO80	97048	YGL150C	SGD
1869689	INP1	97048	YMR204C	SGD
1869690	INP51	97048	SJL1	SGD
1869690	INP51	97048	YIL002C	SGD
1869691	INP52	97048	SJL2	SGD
1869691	INP52	97048	YNL106C	SGD
1869692	INP53	97048	SJL3	SGD
1869692	INP53	97048	SOP2	SGD
1869692	INP53	97048	YOR109W	SGD
1869693	INP54	97048	YOL065C	SGD
1869694	IOC2	97048	YLR095C	SGD
1869695	IOC3	97048	YFR013W	SGD
1869696	IOC4	97048	YMR044W	SGD
1869697	IPI1	97048	YHR085W	SGD
1869698	IPI3	97048	YNL182C	SGD
1869699	IPK1	97048	GSL1	SGD
1869699	IPK1	97048	YDR315C	SGD
1869700	IPL1	97048	PAC15	SGD
1869700	IPL1	97048	YPL209C	SGD
1869701	IPP1	97048	PPA1	SGD
1869701	IPP1	97048	YBR011C	SGD
1869702	IPT1	97048	KTI6	SGD
1869702	IPT1	97048	SYR4	SGD
1869702	IPT1	97048	YDR072C	SGD
1869703	IQG1	97048	CYK1	SGD
1869703	IQG1	97048	YPL242C	SGD
1869704	IRA1	97048	GLC1	SGD
1869704	IRA1	97048	PPD1	SGD
1869704	IRA1	97048	YBR140C	SGD
1869705	IRA2	97048	CCS1	SGD
1869705	IRA2	97048	GLC4	SGD
1869705	IRA2	97048	YOL081W	SGD
1869706	IRC10	97048	YOL015W	SGD
1869707	IRC3	97048	YDR332W	SGD
1869708	IRC4	97048	YDR540C	SGD
1869709	IRC5	97048	YFR038W	SGD
1869710	IRC6	97048	YFR043C	SGD
1869711	IRC7	97048	YFR055W	SGD
1869712	IRC8	97048	YJL051W	SGD
1869713	IRE1	97048	ERN1	SGD
1869713	IRE1	97048	YHR079C	SGD
1869714	IRR1	97048	SCC3	SGD
1869714	IRR1	97048	YIL026C	SGD
1869715	IRS4	97048	YKR019C	SGD
1869716	ISA1	97048	YLL027W	SGD
1869717	ISA2	97048	YPR067W	SGD
1869718	ISC1	97048	YER019W	SGD
1869719	ISC10	97048	YER180C	SGD
1869720	ISD11	97048	YER048W-A	SGD
1869721	ISF1	97048	MBR3	SGD
1869721	ISF1	97048	YMR081C	SGD
1869722	ISM1	97048	YPL040C	SGD
1869723	ISN1	97048	YOR155C	SGD
1869724	ISR1	97048	YPR106W	SGD
1869725	IST1	97048	YNL265C	SGD
1869726	IST2	97048	YBR086C	SGD
1869727	IST3	97048	SNU17	SGD
1869727	IST3	97048	YIR005W	SGD
1869728	ISU1	97048	NUA1	SGD
1869728	ISU1	97048	YPL135W	SGD
1869729	ISU2	97048	NUA2	SGD
1869729	ISU2	97048	YOR226C	SGD
1869730	ISW1	97048	SGN2	SGD
1869730	ISW1	97048	YBR245C	SGD
1869731	ISW2	97048	YOR304W	SGD
1869732	ISY1	97048	NTC30	SGD
1869732	ISY1	97048	UTR3	SGD
1869732	ISY1	97048	YJR050W	SGD
1869733	ITC1	97048	YGL133W	SGD
1869734	ITR1	97048	YDR497C	SGD
1869735	ITR2	97048	HRB612	SGD
1869735	ITR2	97048	YOL103W	SGD
1869736	ITS1-1	97048	ITS1	SGD
1869737	ITS1-2	97048	ITS1	SGD
1869738	ITS2-1	97048	ITS2	SGD
1869739	ITS2-2	97048	ITS2	SGD
1869740	ITT1	97048	YML068W	SGD
1869741	IVY1	97048	YDR229W	SGD
1869742	IWR1	97048	YDL115C	SGD
1869743	IXR1	97048	ORD1	SGD
1869743	IXR1	97048	YKL032C	SGD
1869744	IZH1	97048	YDR492W	SGD
1869745	IZH2	97048	PHO36	SGD
1869745	IZH2	97048	YOL002C	SGD
1869746	IZH3	97048	YLR023C	SGD
1869747	IZH4	97048	YOL101C	SGD
1869748	JAC1	97048	YGL018C	SGD
1869749	JEM1	97048	KAR8	SGD
1869749	JEM1	97048	YJL073W	SGD
1869750	JEN1	97048	YKL217W	SGD
1869751	JHD1	97048	JHDM1	SGD
1869751	JHD1	97048	YER051W	SGD
1869752	JID1	97048	YPR061C	SGD
1869753	JIP4	97048	YDR474C	SGD
1869753	JIP4	97048	YDR475C	SGD
1869754	JIP5	97048	YPR169W	SGD
1869755	JJJ1	97048	YNL227C	SGD
1869756	JJJ2	97048	YJL162C	SGD
1869757	JJJ3	97048	DPH4	SGD
1869757	JJJ3	97048	YJR097W	SGD
1869758	JLP1	97048	YLL057C	SGD
1869759	JLP2	97048	YMR132C	SGD
1869760	JNM1	97048	INS1	SGD
1869760	JNM1	97048	PAC3	SGD
1869760	JNM1	97048	YMR294W	SGD
1869761	JSN1	97048	PUF1	SGD
1869761	JSN1	97048	YJR091C	SGD
1869762	KAE1	97048	YKR038C	SGD
1869763	KAP104	97048	YBR017C	SGD
1869764	KAP114	97048	YGL241W	SGD
1869765	KAP120	97048	YPL125W	SGD
1869766	KAP122	97048	PDR6	SGD
1869766	KAP122	97048	YGL016W	SGD
1869767	KAP123	97048	YER110C	SGD
1869767	KAP123	97048	YRB4	SGD
1869768	KAP95	97048	RSL1	SGD
1869768	KAP95	97048	YLR347C	SGD
1869769	KAR1	97048	YNL188W	SGD
1869770	KAR2	97048	BIP	SGD
1869770	KAR2	97048	GRP78	SGD
1869770	KAR2	97048	YJL034W	SGD
1869771	KAR3	97048	OSR11	SGD
1869771	KAR3	97048	YPR141C	SGD
1869772	KAR4	97048	YCL055W	SGD
1869773	KAR5	97048	FIG3	SGD
1869773	KAR5	97048	YMR065W	SGD
1869774	KAR9	97048	YPL269W	SGD
1869775	KCC4	97048	YCL024W	SGD
1869776	KCS1	97048	YDR017C	SGD
1869777	KEL1	97048	YHR158C	SGD
